API_WellNo,Cnty,Well_Type,Well_Status,Producing_name,Producing_formation,Proposed_depth,Surface_Longitude,Surface_Latitude,Bottom_hole_longitude,Bottom_hole_latitude,True_vertical_depth,Measured_depth,GasProd,OilProd,WaterProd,Year
93794984951868,CountyB,Gas,Inactive,Field1,Formation1,2927,-93.90435666020103,32.93147730261013,-93.90435666020103,32.93147730261013,2716,3975,-3693.808775141595,1311.381410726637,234,2000
62058460358151,CountyC,Gas,Inactive,Field2,Formation2,3640,-94.97320976771138,38.9633581852112,-94.97320976771138,38.9633581852112,2780,2602,-3749.116438217779,1495.9436841480983,416,2005
11165520926965,CountyB,Oil,Active,Field3,Formation1,2535,-99.4852124875001,30.130019235107362,-99.4852124875001,30.130019235107362,1455,5722,-3919.965846083426,1259.8145141027321,954,2010
32745522393068,CountyA,Oil,Active,Field3,Formation2,3733,-97.21353535763389,30.85508530854468,-97.21353535763389,30.85508530854468,1616,1980,-3836.9418562376964,1276.2168804978055,250,2020
74269041085756,CountyA,Oil,Inactive,Field1,Formation2,4883,-90.91734114033346,32.078862551460276,-90.91734114033346,32.078862551460276,971,3294,-3547.1184049539306,1323.244012840706,142,2020
92006790759554,CountyA,Gas,Active,Field1,Formation2,1962,-97.60438109333028,30.265322038738198,-97.60438109333028,30.265322038738198,2039,3384,-3839.330739706499,1253.19875625847,759,2010
61736730580259,CountyC,Gas,Active,Field3,Formation2,4034,-98.55105127908777,31.814354350897972,-98.55105127908777,31.814354350897972,1608,4352,-3858.0421865035228,1305.1204800206715,55,2010
52680827296238,CountyA,Gas,Active,Field1,Formation2,2075,-95.10547239722437,35.83041560969692,-95.10547239722437,35.83041560969692,1178,5128,-3727.3831045436254,1393.1798464191106,60,2000
38873801375753,CountyB,Oil,Active,Field1,Formation1,3047,-90.143495458894,34.21424550592498,-90.143495458894,34.21424550592498,2042,1798,-3506.6571419525308,1361.9901963831153,67,2010
27801869956582,CountyC,Oil,Inactive,Field3,Formation1,2313,-97.57944728488499,38.92671711076975,-97.57944728488499,38.92671711076975,880,3595,-3944.5641758617576,1458.5989613289541,78,2010
39060763809088,CountyB,Gas,Active,Field2,Formation1,1445,-93.27864452594122,38.17443561738441,-93.27864452594122,38.17443561738441,1755,2366,-3717.1879094508295,1393.3904614776995,326,2005
83506910780984,CountyC,Oil,Active,Field2,Formation1,3284,-92.38380384671282,33.41817351697876,-92.38380384671282,33.41817351697876,2798,3938,-3634.4514275533743,1332.0973588698116,366,2020
17079689670788,CountyB,Gas,Inactive,Field3,Formation1,4860,-97.62362456007601,32.59423433431292,-97.62362456007601,32.59423433431292,2866,2262,-3911.6568381117645,1350.4245617603215,707,2000
71814832263543,CountyB,Oil,Inactive,Field2,Formation1,2514,-92.71783651388141,33.79692408167267,-92.71783651388141,33.79692408167267,2740,3776,-3645.240390843343,1368.0784870978564,957,2015
55476600254734,CountyC,Gas,Inactive,Field3,Formation2,4351,-96.32216867280746,35.90294942514808,-96.32216867280746,35.90294942514808,2158,4248,-3813.2759373955173,1421.7086727434812,706,2000
16471810861166,CountyC,Gas,Active,Field3,Formation1,2067,-93.67694169406421,32.680636408228764,-93.67694169406421,32.680636408228764,2080,1303,-3657.362446985374,1347.9191782508747,534,2020
92893303790454,CountyA,Gas,Inactive,Field1,Formation2,1881,-93.66470289239105,36.24148907849134,-93.66470289239105,36.24148907849134,1264,2693,-3686.760083522507,1408.2536667363195,525,2015
63101583617181,CountyA,Oil,Active,Field2,Formation2,3813,-94.64225315925242,34.094116521912404,-94.64225315925242,34.094116521912404,1490,3316,-3707.787575771311,1357.28580573295,389,2010
60660207523748,CountyB,Oil,Inactive,Field3,Formation1,1936,-99.09710229945591,35.5204718085198,-99.09710229945591,35.5204718085198,2086,5495,-3951.6313942322895,1372.5704978271363,288,2005
52339854168392,CountyB,Gas,Active,Field2,Formation1,2948,-91.64697504410762,34.36126529135316,-91.64697504410762,34.36126529135316,2612,1921,-3681.1220805230746,1351.129810883153,520,2005
67890174806937,CountyB,Gas,Inactive,Field2,Formation2,3406,-96.79219935028264,32.94465759541917,-96.79219935028264,32.94465759541917,2769,1420,-3886.57673720507,1339.0107186297578,651,2020
21552212737046,CountyC,Gas,Inactive,Field2,Formation2,3693,-98.13481489600146,39.48453306962156,-98.13481489600146,39.48453306962156,965,3178,-3913.945122586154,1517.2104376697594,753,2020
36426515193868,CountyC,Gas,Active,Field3,Formation2,4639,-99.59224858445236,37.636057941597606,-99.59224858445236,37.636057941597606,2619,4809,-4040.0971663646733,1437.4152916479152,252,2005
41006348874960,CountyA,Gas,Inactive,Field1,Formation2,2549,-94.09107056811759,31.401131757664526,-94.09107056811759,31.401131757664526,1387,2166,-3674.557091906069,1273.7735623203278,738,2015
25555254931043,CountyB,Gas,Inactive,Field2,Formation2,3737,-93.22435638157718,38.68467975897913,-93.22435638157718,38.68467975897913,518,5673,-3584.6802774616745,1467.1301929458932,884,2015
47847579528910,CountyA,Oil,Inactive,Field3,Formation1,1461,-99.83412171072143,34.874311982495136,-99.83412171072143,34.874311982495136,1283,1539,-3930.7679929512055,1386.8879682856063,94,2000
17067870701763,CountyC,Oil,Inactive,Field2,Formation1,1100,-94.87906941700719,38.94552226894091,-94.87906941700719,38.94552226894091,2206,4499,-3754.6256143968703,1437.5416863201842,690,2010
99747649122967,CountyC,Oil,Inactive,Field1,Formation2,3739,-97.73504224802062,37.998552559473154,-97.73504224802062,37.998552559473154,914,2460,-3812.2158055585332,1392.559290158398,2,2015
43025117652323,CountyC,Oil,Active,Field2,Formation2,4031,-93.5482720959055,34.25213504469234,-93.5482720959055,34.25213504469234,863,5687,-3669.9802319351697,1342.5399548800187,695,2010
28226278410237,CountyA,Gas,Active,Field3,Formation2,4532,-98.25633570995008,30.224693083201174,-98.25633570995008,30.224693083201174,1603,5739,-3929.6710840534056,1225.0995164321753,45,2020
34099721566191,CountyC,Gas,Inactive,Field2,Formation2,3816,-93.09062261897535,32.68677359384946,-93.09062261897535,32.68677359384946,1295,1327,-3685.201264125814,1304.4658349050537,803,2015
63759517079102,CountyB,Gas,Inactive,Field2,Formation2,3315,-96.13264653699463,35.41634214660867,-96.13264653699463,35.41634214660867,1713,3859,-3821.755811174138,1381.71404569478,652,2015
97219043432984,CountyA,Oil,Active,Field2,Formation2,3930,-90.63270011263265,36.33478219826147,-90.63270011263265,36.33478219826147,1671,3093,-3551.043846558694,1397.0383447309614,524,2015
35394018931722,CountyC,Oil,Active,Field1,Formation2,4433,-98.62479055854007,32.57887685433202,-98.62479055854007,32.57887685433202,2198,3131,-3922.7187168082287,1350.7836097200693,697,2000
17409154997758,CountyA,Gas,Inactive,Field2,Formation2,1407,-96.58933648949741,31.39356074072824,-96.58933648949741,31.39356074072824,942,3841,-3821.4381254223777,1293.007637633264,481,2020
49963331599714,CountyA,Oil,Active,Field3,Formation1,4108,-98.86526478759411,38.34930236799299,-98.86526478759411,38.34930236799299,2812,1351,-3943.110938372035,1466.2444181900955,596,2005
30550539279373,CountyC,Oil,Inactive,Field2,Formation2,3515,-90.75306381721437,39.84402180703552,-90.75306381721437,39.84402180703552,1149,5732,-3515.806282373401,1511.655723776973,417,2000
50682512172240,CountyC,Gas,Inactive,Field2,Formation2,2739,-91.22660646619019,35.25690182302686,-91.22660646619019,35.25690182302686,1008,4908,-3501.7980095701923,1352.9517176311524,42,2000
53189458531140,CountyA,Gas,Inactive,Field2,Formation1,1258,-97.42058372284845,31.716792858483036,-97.42058372284845,31.716792858483036,965,1233,-3823.551479370356,1318.8976161475825,895,2015
64444305441384,CountyA,Gas,Inactive,Field1,Formation2,1508,-93.4001595396582,32.72307326519369,-93.4001595396582,32.72307326519369,2912,4122,-3744.252875405405,1316.1827244664557,667,2000
41981498126856,CountyC,Oil,Active,Field3,Formation2,2690,-91.82777799798784,30.183906765474667,-91.82777799798784,30.183906765474667,1922,5876,-3719.0849566444895,1271.3596845678971,695,2005
30295711411805,CountyB,Gas,Active,Field2,Formation2,4821,-94.44799188400538,39.14298806560499,-94.44799188400538,39.14298806560499,2339,3728,-3675.683598638305,1451.7782708141208,558,2000
73436185229455,CountyA,Gas,Active,Field3,Formation2,1308,-94.70349421643994,31.17751082890141,-94.70349421643994,31.17751082890141,2003,1932,-3803.518645742768,1240.5938015721338,930,2000
45242594287597,CountyA,Gas,Inactive,Field3,Formation1,4683,-97.58147709099548,35.765164755142536,-97.58147709099548,35.765164755142536,2126,2823,-3890.3121246444084,1414.5763603291891,205,2015
11101246692697,CountyB,Oil,Active,Field1,Formation2,4344,-99.068972321941,32.74055220687206,-99.068972321941,32.74055220687206,1614,4500,-4011.954267400018,1327.9240433242394,721,2020
87762359082328,CountyC,Oil,Inactive,Field3,Formation2,1624,-91.02784242046673,35.541780025157934,-91.02784242046673,35.541780025157934,1222,5073,-3641.4911429023377,1365.9932117700105,274,2005
86480547812558,CountyC,Gas,Inactive,Field2,Formation2,3157,-90.9958194283667,36.51420388351864,-90.9958194283667,36.51420388351864,1341,4345,-3522.717835008096,1391.1135200560987,594,2015
15134361022927,CountyB,Gas,Active,Field1,Formation1,4726,-93.66898542726732,38.29741803707202,-93.66898542726732,38.29741803707202,2847,1860,-3645.4915133482327,1485.5713205371699,96,2000
99118998562012,CountyC,Oil,Inactive,Field1,Formation2,1678,-96.609702089513,32.06421271760603,-96.609702089513,32.06421271760603,2721,2230,-3859.3106245119857,1271.8700206184676,178,2005
59028984642158,CountyC,Oil,Inactive,Field3,Formation2,2283,-96.50790425387339,30.109958286584806,-96.50790425387339,30.109958286584806,1145,3195,-3954.947327300915,1293.8157809960194,866,2010
79623086739527,CountyA,Gas,Inactive,Field1,Formation1,2680,-92.7404432112976,31.368856300688073,-92.7404432112976,31.368856300688073,523,5395,-3664.3343829775044,1261.705889151005,147,2000
85981942138953,CountyA,Oil,Active,Field3,Formation1,1741,-91.02889740047422,39.00018641848105,-91.02889740047422,39.00018641848105,1230,2476,-3531.8546697535835,1490.964458602236,796,2020
20318752315094,CountyA,Gas,Inactive,Field3,Formation1,1906,-91.12913575734882,38.738900775625154,-91.12913575734882,38.738900775625154,506,3023,-3630.402366306147,1460.257057496904,383,2000
82499105549639,CountyB,Gas,Active,Field1,Formation1,1267,-92.20124454142376,35.97413102170308,-92.20124454142376,35.97413102170308,2120,3596,-3600.8942310822304,1414.4329613196355,71,2020
67015774375446,CountyC,Oil,Inactive,Field2,Formation2,3030,-93.57968353845712,36.00516860433653,-93.57968353845712,36.00516860433653,1771,3430,-3679.7496693815056,1386.5263650555585,216,2010
74063616058253,CountyC,Gas,Active,Field3,Formation1,4103,-99.15860035004951,36.650366745462556,-99.15860035004951,36.650366745462556,665,4689,-3928.9654425224207,1412.1893459847565,720,2015
77887204204916,CountyA,Gas,Inactive,Field1,Formation1,4994,-98.38371285905386,31.753712786234495,-98.38371285905386,31.753712786234495,927,1533,-3913.2066245319857,1294.8657990407555,832,2015
15772686336323,CountyA,Oil,Active,Field1,Formation1,1939,-91.01445811472921,39.144119459249595,-91.01445811472921,39.144119459249595,2692,2256,-3599.376352780538,1453.548300086703,805,2015
20445021860414,CountyB,Gas,Active,Field3,Formation2,1810,-93.9357094034041,34.18770524892073,-93.9357094034041,34.18770524892073,2034,2657,-3636.9568950869807,1373.2132398585213,432,2005
17281716856691,CountyC,Oil,Inactive,Field3,Formation1,4802,-99.9080294838337,33.83138528249498,-99.9080294838337,33.83138528249498,1432,2152,-4003.327952843034,1332.9542929005847,635,2020
14377850195137,CountyB,Gas,Inactive,Field3,Formation2,2200,-98.98528457133968,35.18917705282838,-98.98528457133968,35.18917705282838,2099,4893,-3950.62945554248,1374.014428437209,500,2000
16025980626322,CountyC,Gas,Inactive,Field3,Formation2,3151,-93.36498230891944,30.469659667750552,-93.36498230891944,30.469659667750552,2623,2752,-3714.912513399632,1236.882757328551,861,2005
48034469983980,CountyB,Oil,Inactive,Field2,Formation1,2259,-99.94938416153781,31.662833687560795,-99.94938416153781,31.662833687560795,2166,2683,-4019.6333206364657,1227.5125007191373,667,2005
56555401748490,CountyA,Oil,Active,Field2,Formation2,2116,-98.39191948582501,37.3803361642637,-98.39191948582501,37.3803361642637,1323,3978,-3963.836109992596,1429.7327100415882,32,2000
37188358462165,CountyB,Oil,Inactive,Field2,Formation1,3248,-94.51266210633413,30.827986679251264,-94.51266210633413,30.827986679251264,1842,5332,-3734.280408312878,1331.0150525216045,780,2010
49642711247625,CountyB,Oil,Active,Field2,Formation1,2834,-93.08104802307307,36.03152109466388,-93.08104802307307,36.03152109466388,1561,4653,-3568.4669771465365,1420.4031345640476,215,2015
42061907646874,CountyA,Oil,Inactive,Field1,Formation2,1898,-93.480387404974,32.45349109681321,-93.480387404974,32.45349109681321,1065,4013,-3742.6144273952673,1310.8557679269704,939,2010
22899856904776,CountyC,Oil,Active,Field3,Formation2,3790,-97.7573069053944,33.89295614041976,-97.7573069053944,33.89295614041976,2165,1700,-3968.5434151635573,1340.7516327802873,100,2010
40904232368704,CountyC,Gas,Active,Field1,Formation2,1924,-92.87820778652464,32.886937367707,-92.87820778652464,32.886937367707,2037,5670,-3570.3518729515513,1322.7350815129762,469,2015
93631788602718,CountyA,Oil,Active,Field1,Formation2,2790,-97.627509125032,33.556727164649494,-97.627509125032,33.556727164649494,1663,4064,-3891.8416401091936,1352.5961569956175,179,2010
69009885404809,CountyB,Gas,Inactive,Field2,Formation1,3644,-96.74600301840732,37.19045905184245,-96.74600301840732,37.19045905184245,1781,5866,-3870.7537878533617,1400.2411559133402,638,2005
17687297190876,CountyB,Oil,Inactive,Field1,Formation2,2058,-92.53508594881976,32.97121715623175,-92.53508594881976,32.97121715623175,2928,2764,-3574.7590630711843,1352.1384712725155,332,2000
35224204373573,CountyB,Gas,Active,Field2,Formation2,4188,-93.50367100952785,35.66404640296897,-93.50367100952785,35.66404640296897,1708,5318,-3705.4643274632353,1409.4856929602554,487,2005
58822274265291,CountyC,Gas,Active,Field3,Formation2,1687,-91.50776589505821,34.760504021991,-91.50776589505821,34.760504021991,802,2122,-3484.087809075564,1386.9672436924734,459,2005
40425531848054,CountyB,Oil,Active,Field2,Formation2,2481,-93.42387107699656,36.63671165362648,-93.42387107699656,36.63671165362648,2017,4830,-3637.297260282865,1426.879684810905,376,2020
23441804959848,CountyC,Gas,Active,Field3,Formation1,2494,-94.31691396664529,39.36829739324758,-94.31691396664529,39.36829739324758,1255,3958,-3740.241268739549,1484.6978512735393,680,2015
41926759857673,CountyB,Gas,Active,Field2,Formation1,2958,-99.06325232171908,37.3257209721025,-99.06325232171908,37.3257209721025,663,3320,-3845.297205422679,1449.9645552017332,816,2015
25324312064252,CountyA,Gas,Inactive,Field1,Formation2,3967,-96.32284196940566,32.149403785907566,-96.32284196940566,32.149403785907566,2167,2422,-3846.42784462045,1318.5304479912236,877,2005
99226760116891,CountyA,Oil,Active,Field1,Formation2,1787,-97.34797632318275,30.311831350612845,-97.34797632318275,30.311831350612845,1726,2540,-3830.2940475586724,1248.9447659917955,134,2015
85442011279908,CountyC,Oil,Inactive,Field2,Formation1,1398,-97.56010356620916,32.622640442998254,-97.56010356620916,32.622640442998254,1733,5525,-3863.0405492901336,1301.2259667525339,803,2020
74278931942466,CountyC,Gas,Inactive,Field3,Formation1,3644,-90.26989445247554,35.95077930700255,-90.26989445247554,35.95077930700255,2382,1522,-3448.4076581538375,1401.3158900566134,604,2000
25179094972116,CountyA,Oil,Inactive,Field3,Formation1,3164,-96.06902275333239,30.514258134842503,-96.06902275333239,30.514258134842503,2648,4007,-3725.375577830277,1301.5819571584423,732,2010
58616070715723,CountyA,Oil,Active,Field2,Formation1,1361,-91.07953444822887,34.963662472012366,-91.07953444822887,34.963662472012366,1397,3498,-3552.3765149581554,1343.1138849089616,409,2015
73256324714214,CountyB,Gas,Active,Field1,Formation2,1203,-93.68861374002736,35.96842848916889,-93.68861374002736,35.96842848916889,1282,3089,-3722.101580518677,1362.5225805854113,154,2005
11918874910828,CountyA,Gas,Active,Field3,Formation2,4217,-92.05188696458352,33.34243890816961,-92.05188696458352,33.34243890816961,2494,2738,-3579.5957410822202,1337.6799937351532,279,2015
35476819488725,CountyC,Oil,Active,Field2,Formation1,3491,-94.97362906894809,37.70912203745822,-94.97362906894809,37.70912203745822,2084,5189,-3782.5672219350095,1444.0002434828561,478,2005
99855364847833,CountyA,Oil,Inactive,Field3,Formation1,1726,-94.23096115373642,31.065982531337717,-94.23096115373642,31.065982531337717,2915,3533,-3610.87869531049,1280.983104892703,198,2010
15350522735264,CountyC,Oil,Inactive,Field1,Formation2,3038,-95.07482306181136,30.751377817358087,-95.07482306181136,30.751377817358087,1226,3564,-3746.9143865364313,1274.8832753816646,848,2015
69438352195861,CountyC,Gas,Inactive,Field3,Formation2,2640,-98.04757012201955,37.28188756203603,-98.04757012201955,37.28188756203603,2919,3764,-3920.644583666583,1426.4671326850307,752,2010
22553125693905,CountyB,Oil,Active,Field2,Formation1,3908,-92.77547884738495,34.954913162061985,-92.77547884738495,34.954913162061985,1954,1498,-3629.5399270760017,1411.1194150166016,416,2005
39985430773789,CountyB,Oil,Active,Field3,Formation2,4368,-97.19227637559145,36.88402396427736,-97.19227637559145,36.88402396427736,2827,3418,-3926.970133256057,1382.0779996450212,97,2020
72913528988012,CountyB,Oil,Active,Field3,Formation1,3915,-99.75684033568547,34.34827338603746,-99.75684033568547,34.34827338603746,2863,3746,-4036.422718709806,1337.9944090314305,249,2020
17735167891230,CountyB,Gas,Active,Field1,Formation2,2604,-93.54527704092833,32.464020332391065,-93.54527704092833,32.464020332391065,2512,1484,-3617.243156649195,1309.0191393060504,913,2000
35592577336200,CountyA,Gas,Active,Field1,Formation2,4558,-98.22889320592951,38.19102317674199,-98.22889320592951,38.19102317674199,1600,1664,-3944.289374245045,1413.6958591396956,104,2005
41940702196409,CountyB,Gas,Active,Field1,Formation1,1766,-90.59541415647085,37.99415878968979,-90.59541415647085,37.99415878968979,1315,4454,-3582.1162569576395,1445.4576096314431,772,2005
10768998444833,CountyA,Oil,Inactive,Field1,Formation2,2254,-90.46071422997413,36.94696470854427,-90.46071422997413,36.94696470854427,650,1627,-3496.2030738723424,1465.2108718568074,640,2005
85465264461582,CountyB,Oil,Inactive,Field2,Formation1,2226,-90.85135609779552,32.721451372299626,-90.85135609779552,32.721451372299626,1508,2684,-3483.2825971566263,1318.5584465148897,326,2020
83690925675005,CountyB,Gas,Active,Field3,Formation2,3409,-96.29841299744555,35.90230666869087,-96.29841299744555,35.90230666869087,2019,1731,-3778.9729843390246,1403.325189360239,889,2020
29155885472724,CountyC,Oil,Inactive,Field3,Formation1,1394,-99.84543383471133,33.60973896940027,-99.84543383471133,33.60973896940027,1820,5287,-3942.4693074452757,1308.739355105692,481,2020
11513143589663,CountyA,Oil,Inactive,Field3,Formation1,1247,-90.71681437412275,30.91582073326634,-90.71681437412275,30.91582073326634,1168,2244,-3573.6804731346106,1257.4864831306716,770,2015
32953332838811,CountyC,Oil,Inactive,Field3,Formation1,4511,-95.71815851682686,39.17313575462243,-95.71815851682686,39.17313575462243,906,3174,-3856.998459178435,1469.9484843574623,803,2015
30745896897492,CountyB,Gas,Inactive,Field2,Formation2,1913,-90.3334518095633,31.368186309189614,-90.3334518095633,31.368186309189614,2834,4874,-3441.605907880391,1276.2617803108346,930,2020
10506035061217,CountyA,Oil,Active,Field1,Formation1,2419,-90.36380022910747,39.502373538208026,-90.36380022910747,39.502373538208026,991,3774,-3534.3240033974807,1519.600433330295,946,2010
28415034432078,CountyB,Oil,Inactive,Field3,Formation1,3808,-91.4699054453264,34.46005772957956,-91.4699054453264,34.46005772957956,1532,4078,-3586.0369230890724,1375.4437197576171,376,2015
81413656971848,CountyC,Gas,Active,Field3,Formation2,3703,-97.05551107930414,31.851329288386196,-97.05551107930414,31.851329288386196,2441,5791,-3786.3658468727544,1268.4967832862292,651,2015
13715447794597,CountyA,Oil,Active,Field1,Formation2,2818,-96.14902271398074,35.41900947378358,-96.14902271398074,35.41900947378358,1655,2139,-3779.639635229004,1391.6378563053895,14,2015
12592010901116,CountyC,Gas,Inactive,Field1,Formation1,1355,-91.48863328483144,38.729458358764084,-91.48863328483144,38.729458358764084,1600,5659,-3551.6372756374913,1480.692002681522,899,2015
58337445326770,CountyB,Oil,Active,Field3,Formation1,4472,-96.83077994843723,37.32224886409561,-96.83077994843723,37.32224886409561,2678,4117,-3733.288880176807,1461.5599475654221,695,2000
32302094526431,CountyB,Gas,Inactive,Field1,Formation2,1240,-98.30507253313908,38.0656114786145,-98.30507253313908,38.0656114786145,1496,3440,-3947.429538175961,1491.1538041295719,480,2015
52308108750132,CountyB,Gas,Active,Field3,Formation2,4412,-94.4319873754165,36.587833667107176,-94.4319873754165,36.587833667107176,2411,5118,-3675.207362366763,1389.3184868819826,15,2010
35038612366925,CountyA,Oil,Active,Field3,Formation2,2910,-90.63845225839219,36.92276564517852,-90.63845225839219,36.92276564517852,1935,4202,-3529.0719566747553,1402.7977033492048,732,2000
66467120143545,CountyC,Oil,Inactive,Field3,Formation1,3276,-93.03970203325026,38.49195651565319,-93.03970203325026,38.49195651565319,1613,4198,-3638.555487719351,1430.8594664184643,901,2015
88442874508540,CountyC,Gas,Inactive,Field3,Formation2,4614,-94.29938829910635,32.49668008859186,-94.29938829910635,32.49668008859186,1388,5540,-3638.5459936346915,1306.5665057371218,574,2005
98015982471466,CountyB,Oil,Active,Field3,Formation1,1620,-99.02823506229231,34.894249636431404,-99.02823506229231,34.894249636431404,853,5872,-3926.0199653001346,1384.0152002719435,752,2000
17534903322745,CountyC,Gas,Inactive,Field3,Formation1,3978,-93.8499277330083,32.212094418196024,-93.8499277330083,32.212094418196024,2818,3044,-3665.5815826979333,1329.9857233696282,484,2015
41688702276887,CountyA,Oil,Active,Field1,Formation1,2562,-90.09946149895737,39.87668007996647,-90.09946149895737,39.87668007996647,1915,1707,-3451.3477080823786,1495.0182264080986,278,2010
50250941435117,CountyB,Oil,Inactive,Field2,Formation2,1854,-98.59915984763477,39.440593396866134,-98.59915984763477,39.440593396866134,931,1432,-3948.2056288588824,1478.0186468402821,332,2020
64887095499107,CountyB,Oil,Active,Field2,Formation2,4743,-94.81670347636263,30.394268113685058,-94.81670347636263,30.394268113685058,1238,1472,-3782.7956571850823,1263.650652648345,939,2015
34448305926266,CountyB,Oil,Active,Field3,Formation2,3576,-91.22626928072044,37.05575172515688,-91.22626928072044,37.05575172515688,2279,1047,-3613.553923737074,1405.5152205881714,256,2005
90579934432664,CountyA,Gas,Active,Field1,Formation1,3314,-92.59231382245795,39.25248317415666,-92.59231382245795,39.25248317415666,1831,2914,-3727.9335205916973,1533.5505473962858,184,2010
23667340921601,CountyB,Gas,Active,Field3,Formation1,4200,-93.02984259004732,31.805753451273336,-93.02984259004732,31.805753451273336,1007,2105,-3548.68177300535,1254.9523106038819,587,2000
71538913897560,CountyB,Oil,Active,Field1,Formation2,3267,-92.97515916012891,35.6794523055263,-92.97515916012891,35.6794523055263,554,4180,-3703.91837629253,1396.6048221105505,26,2010
21376326515857,CountyB,Oil,Inactive,Field3,Formation2,2105,-96.40508848780244,39.15488297588042,-96.40508848780244,39.15488297588042,2584,2890,-3831.3171055694106,1529.4622298777515,24,2015
87746456670464,CountyB,Oil,Active,Field3,Formation1,3608,-97.06408155735507,30.33945978585799,-97.06408155735507,30.33945978585799,1399,1357,-3867.0447428621997,1258.6564907604497,853,2005
84109173709698,CountyC,Oil,Inactive,Field2,Formation1,4624,-91.90638844521486,36.9742026724684,-91.90638844521486,36.9742026724684,2602,1567,-3579.9490873702875,1419.6040909366727,61,2010
95720087025347,CountyB,Oil,Inactive,Field1,Formation1,4091,-91.8988660532082,32.97349007372551,-91.8988660532082,32.97349007372551,1023,1479,-3554.1564420334453,1315.401116272877,993,2010
51812645175845,CountyA,Gas,Active,Field1,Formation1,2350,-91.32927681419896,39.24396195376531,-91.32927681419896,39.24396195376531,962,1866,-3523.440166291961,1476.5892568000725,657,2020
67663089786194,CountyB,Gas,Active,Field2,Formation2,2060,-90.8675944744353,39.71058245165368,-90.8675944744353,39.71058245165368,1196,4260,-3572.533595650212,1527.085773158255,232,2020
75806951985510,CountyB,Oil,Inactive,Field2,Formation1,1381,-94.88657601139062,39.44266489113434,-94.88657601139062,39.44266489113434,2001,5059,-3752.684886258851,1430.7700744951208,463,2015
94285698139474,CountyC,Gas,Active,Field2,Formation1,2935,-94.984837053128,34.74214216657464,-94.984837053128,34.74214216657464,2272,2028,-3735.1128551319857,1406.8893966967742,348,2000
31017382495492,CountyB,Gas,Active,Field2,Formation2,3086,-92.01704821033225,38.620426509893136,-92.01704821033225,38.620426509893136,1215,4357,-3613.28696682579,1429.9117339360748,285,2000
84175969023710,CountyC,Oil,Inactive,Field1,Formation2,2132,-93.50036069222234,38.4454939853507,-93.50036069222234,38.4454939853507,1734,2813,-3594.6507558101175,1454.471041402907,413,2005
28822352008883,CountyA,Gas,Inactive,Field1,Formation2,3476,-92.98033122742297,33.19100473243255,-92.98033122742297,33.19100473243255,2346,4728,-3624.467813789235,1319.0440078033473,595,2015
17670569153254,CountyC,Gas,Inactive,Field2,Formation2,4135,-92.042073305639,38.28915474150678,-92.042073305639,38.28915474150678,1488,4526,-3565.3597759794584,1471.9427002819375,686,2000
60405317572065,CountyB,Gas,Inactive,Field3,Formation1,4246,-91.09994658182434,30.370076347154928,-91.09994658182434,30.370076347154928,2328,5803,-3521.8532656578464,1219.2987998817794,405,2010
81639428540421,CountyA,Gas,Inactive,Field3,Formation1,3838,-96.62004843148465,35.96269878482053,-96.62004843148465,35.96269878482053,711,2050,-3772.328728699966,1410.6217862725618,380,2015
21157387166376,CountyB,Oil,Inactive,Field3,Formation1,3079,-96.24417047360056,32.30008837287703,-96.24417047360056,32.30008837287703,1253,1126,-3803.1574457448432,1358.109949904097,169,2010
98828974956868,CountyC,Gas,Active,Field3,Formation1,1944,-99.06018060159131,31.20566885777279,-99.06018060159131,31.20566885777279,935,4606,-4017.850627477358,1246.0623713294995,289,2005
75112138702608,CountyA,Gas,Inactive,Field1,Formation1,2744,-94.21719859003827,30.769532016292093,-94.21719859003827,30.769532016292093,2401,3378,-3690.875531914281,1273.9809545975622,958,2015
14237194120238,CountyA,Gas,Inactive,Field1,Formation2,4962,-99.64057726203258,36.9628877587814,-99.64057726203258,36.9628877587814,583,2652,-4014.5967077912205,1407.5226395246198,515,2005
13268355841614,CountyC,Oil,Active,Field1,Formation2,3578,-95.3440198186754,33.39874963768066,-95.3440198186754,33.39874963768066,1735,1007,-3793.631825021258,1345.6159210968424,286,2020
61047570449420,CountyC,Gas,Active,Field3,Formation1,1105,-94.57355365292423,37.24766771528761,-94.57355365292423,37.24766771528761,1278,5708,-3699.359481708457,1431.670387317584,306,2005
84262307083643,CountyA,Gas,Active,Field2,Formation2,3529,-97.13458747871715,30.653563407989424,-97.13458747871715,30.653563407989424,1333,2284,-3794.8152203641757,1250.301912473628,561,2020
11567525494361,CountyA,Gas,Active,Field3,Formation1,1205,-94.0916673943099,33.15290337830611,-94.0916673943099,33.15290337830611,2460,5693,-3703.5197908786918,1341.0193915794293,781,2015
95028563558235,CountyC,Oil,Active,Field1,Formation1,4318,-99.6949975006095,35.394912923753374,-99.6949975006095,35.394912923753374,676,5481,-3969.308224400527,1429.9815258385029,7,2010
71884235529961,CountyB,Oil,Active,Field3,Formation1,1834,-99.62651811250785,37.90723164838963,-99.62651811250785,37.90723164838963,2306,1178,-3896.215158393631,1442.9081964165584,356,2010
44100191245936,CountyA,Oil,Inactive,Field2,Formation1,4750,-91.77399439340341,33.187525029320696,-91.77399439340341,33.187525029320696,2859,4595,-3576.662060695742,1347.682074286722,580,2010
